SerialNo,DeviceName,Position_Date,Lat,Lon,Heading,Speed,Location,Description,Elevation
"8881004443","8881004443","5/10/2021 6:05:05 PM","38.2515195166071","-122.636922749877","122 (SE)","68","Redwood Hwy Petaluma CA","Position","3"
"8881004443","8881004443","5/10/2021 6:05:15 PM","38.2500817333348","-122.633988533417","123 (SE)","70","Redwood Hwy Petaluma CA","Position","7"
"8881004443","8881004443","5/10/2021 6:05:26 PM","38.2483837833007","-122.630692483236","123 (SE)","71","Redwood Hwy Petaluma CA","Position","0"
"8881004443","8881004443","5/10/2021 6:05:46 PM","38.2450907498598","-122.624772849679","135 (SE)","68","Redwood Hwy Petaluma CA","Position","-3"
"8881004443","8881004443","5/10/2021 6:05:56 PM","38.2427335162958","-122.622797650099","154 (SE)","72","Redwood Hwy Petaluma CA","Position","-10"
"8881004443","8881004443","5/10/2021 6:06:06 PM","38.2399284834663","-122.621354516347","157 (SE)","73","US-101 Petaluma CA","Position","-10"
"8881004443","8881004443","5/10/2021 6:06:18 PM","38.2366881333292","-122.619710383813","158 (SE)","73","[38.2366881333292-122.619710383813]","Position","-10"
"8881004443","8881004443","5/10/2021 6:06:28 PM","38.2337824666562","-122.618239967028","157 (SE)","73","US-101 Petaluma CA","Position","0"
"8881004443","8881004443","5/10/2021 6:06:38 PM","38.2309147169193","-122.616757916411","157 (SE)","78","Redwood Hwy Petaluma CA","Position","43"
"8881004443","8881004443","5/10/2021 6:06:44 PM","38.2294856498639","-122.616004983336","157 (SE)","75","Redwood Hwy Petaluma CA","Position","66"
"8881004443","8881004443","5/10/2021 6:06:47 PM","38.2283604999383","-122.615426416695","158 (SE)","75","US-101 Petaluma CA","Position","72"
"8881004443","8881004443","5/10/2021 6:06:57 PM","38.2254802495241","-122.613805616647","149 (SE)","79","Redwood Hwy Petaluma CA","Position","66"
"8881004443","8881004443","5/10/2021 6:07:07 PM","38.2231411000093","-122.611067716777","130 (SE)","80","Redwood Hwy Petaluma CA","Position","56"
"8881004443","8881004443","5/10/2021 6:07:17 PM","38.2209796999892","-122.607900133729","130 (SE)","82","Redwood Hwy Petaluma CA","Position","13"
"8881004443","8881004443","5/10/2021 6:07:27 PM","38.2185738666604","-122.605041499933","143 (SE)","83","Redwood Hwy Petaluma CA","Position","-10"
"8881004443","8881004443","5/10/2021 6:07:37 PM","38.215624966224","-122.603099133571","159 (S)","81","US-101 Petaluma CA","Position","7"
"8881004443","8881004443","5/10/2021 6:07:47 PM","38.212558333079","-122.601719716191","161 (S)","79","US-101 Petaluma CA","Position","10"
"8881004443","8881004443","5/10/2021 6:07:57 PM","38.2095940331618","-122.600359616677","160 (S)","75","Redwood Hwy Petaluma CA","Position","7"
"8881004443","8881004443","5/10/2021 6:08:07 PM","38.2067302833001","-122.599172133331","166 (S)","78","Redwood Hwy Petaluma CA","Position","7"
"8881004443","8881004443","5/10/2021 6:08:17 PM","38.2036950667699","-122.598614316682","178 (S)","78","4868 Redwood Hwy Petaluma CA","Position","20"
"8881004443","8881004443","5/10/2021 6:08:27 PM","38.2006240166724","-122.598790699989","186 (S)","76","5015 Redwood Hwy Petaluma CA","Position","69"
"8881004443","8881004443","5/10/2021 6:08:37 PM","38.1975664496422","-122.599345916696","190 (S)","76","5144 Redwood Hwy Petaluma CA","Position","98"
"8881004443","8881004443","5/10/2021 6:08:47 PM","38.1946432501078","-122.600131600102","192 (S)","75","5260 Redwood Hwy Petaluma CA","Position","82"
"8881004443","8881004443","5/10/2021 6:08:57 PM","38.1916626001398","-122.601045650244","193 (S)","76","5380 Redwood Hwy Petaluma CA","Position","72"
"8881004443","8881004443","5/10/2021 6:09:07 PM","38.1886298333605","-122.60181046625","186 (S)","78","5483 Redwood Hwy Petaluma CA","Position","43"
"8881004443","8881004443","5/10/2021 6:09:18 PM","38.1854034499576","-122.601694850127","169 (S)","78","Sonoma County California","Position","33"
"8881004443","8881004443","5/10/2021 6:09:19 PM","38.1847889833152","-122.601562233766","167 (S)","78","Redwood Hwy Novato CA","Position","26"
"8881004443","8881004443","5/10/2021 6:09:28 PM","38.1820556998253","-122.600293483337","154 (SE)","85","Redwood Hwy Novato CA","Position","23"
"8881004443","8881004443","5/10/2021 6:09:38 PM","38.1794016331434","-122.597944233318","138 (SE)","80","Redwood Hwy Novato CA","Position","52"
"8881004443","8881004443","5/10/2021 6:09:48 PM","38.1771754831076","-122.595029316843","134 (SE)","80","US-101 Novato CA","Position","69"
"8881004443","8881004443","5/10/2021 6:09:58 PM","38.174991949896","-122.5920922334","133 (SE)","75","9589 Redwood Hwy Novato CA","Position","82"
"8881004443","8881004443","5/10/2021 6:10:08 PM","38.1728943998615","-122.589290716251","133 (SE)","75","9522 Redwood Hwy Novato CA","Position","72"
"8881004443","8881004443","5/10/2021 6:10:18 PM","38.1708262833456","-122.586501950026","133 (SE)","75","Redwood Hwy Novato CA","Position","49"
"8881004443","8881004443","5/10/2021 6:10:28 PM","38.1688205999633","-122.583553600311","129 (SE)","76","Redwood Hwy Novato CA","Position","30"
"8881004443","8881004443","5/10/2021 6:10:38 PM","38.1669018166605","-122.580470183243","128 (SE)","76","Redwood Hwy Novato CA","Position","20"
"8881004443","8881004443","5/10/2021 6:10:48 PM","38.1647726496061","-122.577615800003","137 (SE)","76","9250 Redwood Hwy Novato CA","Position","23"
"8881004443","8881004443","5/10/2021 6:10:58 PM","38.162613166372","-122.574806166689","131 (SE)","78","9182 Redwood Hwy Novato CA","Position","39"
"8881004443","8881004443","5/10/2021 6:11:08 PM","38.1603863666455","-122.571758750081","133 (SE)","83","Redwood Hwy Novato CA","Position","7"
"8881004443","8881004443","5/10/2021 6:11:18 PM","38.157786766688","-122.569400883714","154 (SE)","78","Redwood Hwy Novato CA","Position","13"
"8881004443","8881004443","5/10/2021 6:11:28 PM","38.1547630831599","-122.568271383643","165 (S)","78","8967 Redwood Hwy Novato CA","Position","33"
"8881004443","8881004443","5/10/2021 6:11:38 PM","38.1518258667241","-122.567218633493","164 (S)","76","US-101 Novato CA","Position","36"
"8881004443","8881004443","5/10/2021 6:11:48 PM","38.14881011645","-122.566155466655","164 (S)","78","Redwood Hwy Novato CA","Position","0"
"8881004443","8881004443","5/10/2021 6:11:57 PM","38.1460323830446","-122.565168983365","164 (S)","79","Redwood Hwy Novato CA","Position","10"
"8881004443","8881004443","5/10/2021 6:12:07 PM","38.1429162998994","-122.564568150043","176 (S)","78","Redwood Hwy Novato CA","Position","-3"
"8881004443","8881004443","5/10/2021 6:12:17 PM","38.1397196168701","-122.564285083363","175 (S)","77","US-101 Novato CA","Position","3"
"8881004443","8881004443","5/10/2021 6:12:27 PM","38.1366638332605","-122.564071816703","176 (S)","75","US-101 Novato CA","Position","0"
"8881004443","8881004443","5/10/2021 6:12:37 PM","38.1336410166696","-122.563888100038","180 (S)","74","US-101 Novato CA","Position","-10"
"8881004443","8881004443","5/10/2021 6:12:47 PM","38.1306350668271","-122.564088399957","189 (S)","75","US-101 Novato CA","Position","0"
"8881004443","8881004443","5/10/2021 6:13:07 PM","38.124765116473","-122.566177783348","185 (S)","77","8018 Redwood Blvd Novato CA","Position","13"
"8881004443","8881004443","5/10/2021 6:13:17 PM","38.1217409834266","-122.565940683335","172 (S)","73","143 Rush Landing Rd Novato CA","Position","26"
"8881004443","8881004443","5/10/2021 6:13:27 PM","38.1187601166467","-122.565455966691","172 (S)","75","US-101 Novato CA","Position","7"
"8881004443","8881004443","5/10/2021 6:13:37 PM","38.1157117495934","-122.565016133338","172 (S)","75","US-101 Novato CA","Position","-7"
"8881004443","8881004443","5/10/2021 6:13:48 PM","38.112353900075","-122.564482233425","172 (S)","76","US-101 Novato CA","Position","-3"
"8881004443","8881004443","5/10/2021 6:13:59 PM","38.10896025002","-122.563807583352","168 (S)","80","US-101 Novato CA","Position","3"
"8881004443","8881004443","5/10/2021 6:14:09 PM","38.1057798668742","-122.562736516694","163 (S)","83","US-101 Novato CA","Position","10"
"8881004443","8881004443","5/10/2021 6:14:19 PM","38.1025751498838","-122.561854966482","175 (S)","80","774 Franklin Ave Novato CA","Position","20"
"8881004443","8881004443","5/10/2021 6:14:28 PM","38.1000715166641","-122.561929516494","184 (S)","77","US-101 Novato CA","Position","13"
"8881004443","8881004443","5/10/2021 6:14:29 PM","38.0994407504797","-122.561977966626","182 (S)","78","US-101 Novato CA","Position","10"
"8881004443","8881004443","5/10/2021 6:14:38 PM","38.0966318498055","-122.561829783519","170 (S)","76","US-101 Novato CA","Position","7"
"8881004443","8881004443","5/10/2021 6:14:48 PM","38.093691683809","-122.560544183354","151 (SE)","79","US-101 Novato CA","Position","7"
"8881004443","8881004443","5/10/2021 6:14:58 PM","38.0911341334383","-122.558188783129","140 (SE)","78","US-101 Novato CA","Position","0"
"8881004443","8881004443","5/10/2021 6:15:08 PM","38.088655800124","-122.555561966697","140 (SE)","81","Redwood Hwy Novato CA","Position","0"
"8881004443","8881004443","5/10/2021 6:15:18 PM","38.0862020333608","-122.552957033118","139 (SE)","79","US-101 Novato CA","Position","10"
"8881004443","8881004443","5/10/2021 6:15:28 PM","38.0837667499979","-122.550348749757","139 (SE)","80","US-101 Novato CA","Position","10"
"8881004443","8881004443","5/10/2021 6:15:38 PM","38.0813828329245","-122.547785850118","140 (SE)","76","US-101 Novato CA","Position","3"
"8881004443","8881004443","5/10/2021 6:15:48 PM","38.0790788998206","-122.545310649772","139 (SE)","76","Redwood Hwy Novato CA","Position","-3"
"8881004443","8881004443","5/10/2021 6:15:58 PM","38.0765798499187","-122.542770866553","145 (SE)","81","US-101 Novato CA","Position","7"
"8881004443","8881004443","5/10/2021 6:16:08 PM","38.0736467167735","-122.540997033318","156 (SE)","78","US-101 Novato CA","Position","0"
"8881004443","8881004443","5/10/2021 6:16:18 PM","38.0708255665998","-122.53947519958","157 (SE)","74","US-101 Novato CA","Position","-3"
"8881004443","8881004443","5/10/2021 6:16:28 PM","38.0679421500613","-122.538382983208","165 (S)","74","US-101 Novato CA","Position","-3"
"8881004443","8881004443","5/10/2021 6:16:38 PM","38.0652593662341","-122.536637883385","144 (SE)","75","US-101 Novato CA","Position","-7"
"8881004443","8881004443","5/10/2021 6:16:48 PM","38.0626928001642","-122.534343000253","145 (SE)","84","US-101 Novato CA","Position","-16"
"8881004443","8881004443","5/10/2021 6:16:58 PM","38.0600098500649","-122.532080433394","151 (SE)","78","Redwood Hwy Novato CA","Position","0"
"8881004443","8881004443","5/10/2021 6:17:19 PM","38.0536453666786","-122.530873033404","185 (S)","78","Redwood Hwy Novato CA","Position","26"
"8881004443","8881004443","5/10/2021 6:17:28 PM","38.0508326833447","-122.531350616614","191 (S)","77","Redwood Hwy Novato CA","Position","52"
"8881004443","8881004443","5/10/2021 6:17:38 PM","38.0479529003302","-122.532438966694","201 (S)","75","Nave Dr Novato CA","Position","59"
"8881004443","8881004443","5/10/2021 6:17:48 PM","38.0451064834992","-122.534263599912","208 (SW)","79","US-101 Novato CA","Position","115"
"8881004443","8881004443","5/10/2021 6:17:58 PM","38.0424354165792","-122.536127266288","208 (SW)","73","Redwood Hwy San Rafael CA","Position","148"
"8881004443","8881004443","5/10/2021 6:18:18 PM","38.0365342666705","-122.536589449644","179 (S)","78","Redwood Hwy San Rafael CA","Position","79"
"8881004443","8881004443","5/10/2021 6:18:28 PM","38.0334935166718","-122.537214799722","185 (S)","75","Miller Creek Rd San Rafael CA","Position","49"
"8881004443","8881004443","5/10/2021 6:18:38 PM","38.0305321663618","-122.537529399991","185 (S)","76","Redwood Hwy San Rafael CA","Position","39"
"8881004443","8881004443","5/10/2021 6:18:49 PM","38.0272674997648","-122.537904516856","186 (S)","70","Redwood Hwy San Rafael CA","Position","46"
"8881004443","8881004443","5/10/2021 6:18:59 PM","38.0243248164654","-122.538467633724","189 (S)","73","Redwood Hwy San Rafael CA","Position","59"
"8881004443","8881004443","5/10/2021 6:19:09 PM","38.0213168000181","-122.539159483711","192 (S)","78","Lucas Valley Rd Belvedere CA","Position","30"
"8881004443","8881004443","5/10/2021 6:19:19 PM","38.0183035666744","-122.540326033036","197 (S)","80","US-101 San Rafael CA","Position","3"
"8881004443","8881004443","5/10/2021 6:19:30 PM","38.0149711499612","-122.541648883621","198 (S)","80","US-101 San Rafael CA","Position","-7"
"8881004443","8881004443","5/10/2021 6:19:40 PM","38.0122003336747","-122.542089683314","179 (S)","80","US-101 San Rafael CA","Position","-13"
"8881004443","8881004443","5/10/2021 6:19:49 PM","38.0090525497993","-122.54208436658","178 (S)","78","US-101 San Rafael CA","Position","10"
"8881004443","8881004443","5/10/2021 6:19:59 PM","38.0059988498688","-122.540984599789","154 (SE)","81","US-101 San Rafael CA","Position","3"
"8881004443","8881004443","5/10/2021 6:20:09 PM","38.0031828833123","-122.538881749908","149 (SE)","81","US-101 San Rafael CA","Position","10"
"8881004443","8881004443","5/10/2021 6:20:19 PM","38.0003841500108","-122.53679035008","149 (SE)","80","US-101 San Rafael CA","Position","20"
"8881004443","8881004443","5/10/2021 6:20:29 PM","37.9975384165843","-122.534714800119","150 (SE)","80","US-101 San Rafael CA","Position","3"
"8881004443","8881004443","5/10/2021 6:20:52 PM","37.9910759165883","-122.529842766623","143 (SE)","81","US-101 San Rafael CA","Position","121"
"8881004443","8881004443","5/10/2021 6:21:01 PM","37.9888409833113","-122.527614383399","142 (SE)","81","US-101 San Rafael CA","Position","141"
"8881004443","8881004443","5/10/2021 6:21:11 PM","37.986132316788","-122.524985333284","142 (SE)","86","US-101 San Rafael CA","Position","98"
"8881004443","8881004443","5/10/2021 6:21:21 PM","37.9832430501779","-122.522798816363","156 (SE)","83","Redwood Hwy San Rafael CA","Position","82"
"8881004443","8881004443","5/10/2021 6:21:31 PM","37.980170399944","-122.521206183235","161 (S)","79","US-101 San Rafael CA","Position","66"
"8881004443","8881004443","5/10/2021 6:21:41 PM","37.9769964168469","-122.520657383402","180 (S)","79","Redwood Hwy San Rafael CA","Position","49"
"8881004443","8881004443","5/10/2021 6:22:01 PM","37.9706919501225","-122.522013449669","183 (S)","75","Redwood Hwy San Rafael CA","Position","49"
"8881004443","8881004443","5/10/2021 6:22:20 PM","37.9664671500524","-122.51723750035","126 (SE)","83","Redwood Hwy San Rafael CA","Position","26"
"8881004443","8881004443","5/10/2021 6:22:30 PM","37.96452609996","-122.513868699968","125 (SE)","80","Redwood Hwy San Rafael CA","Position","16"
"8881004443","8881004443","5/10/2021 6:22:40 PM","37.9626211166382","-122.510760166744","138 (SE)","70","Redwood Hwy San Rafael CA","Position","10"
"8881004443","8881004443","5/10/2021 6:22:50 PM","37.959806467096","-122.509586283565","172 (S)","78","US-101 San Rafael CA","Position","7"
"8881004443","8881004443","5/10/2021 6:23:00 PM","37.9567257334789","-122.509021333357","172 (S)","77","Redwood Hwy San Rafael CA","Position","30"
"8881004443","8881004443","5/10/2021 6:23:10 PM","37.9538156000276","-122.5086180831","180 (S)","69","US-101 San Rafael CA","Position","62"
"8881004443","8881004443","5/10/2021 6:23:20 PM","37.9513633333147","-122.510438633462","223 (SW)","75","US-101 Greenbrae CA","Position","82"
"8881004443","8881004443","5/10/2021 6:23:30 PM","37.9489180167516","-122.512647133321","206 (SW)","75","US-101 Greenbrae CA","Position","66"
"8881004443","8881004443","5/10/2021 6:23:40 PM","37.9461139003436","-122.514311483254","205 (SW)","76","US-101 Greenbrae CA","Position","36"
"8881004443","8881004443","5/10/2021 6:24:00 PM","37.940059016645","-122.51618776666","191 (S)","76","US-101 Corte Madera CA","Position","13"
"8881004443","8881004443","5/10/2021 6:24:11 PM","37.9367943833272","-122.516915866733","184 (S)","73","US-101 Greenbrae CA","Position","30"
"8881004443","8881004443","5/10/2021 6:24:20 PM","37.9341023166974","-122.516566350001","171 (S)","78","US-101 Corte Madera CA","Position","30"
"8881004443","8881004443","5/10/2021 6:24:30 PM","37.9309584667285","-122.515952183306","171 (S)","77","US-101 Corte Madera CA","Position","20"
"8881004443","8881004443","5/10/2021 6:24:40 PM","37.9279992163181","-122.515445466712","171 (S)","75","US-101 Corte Madera CA","Position","26"
"8881004443","8881004443","5/10/2021 6:24:50 PM","37.9250918169816","-122.514344900101","157 (SE)","75","Redwood Hwy Corte Madera CA","Position","10"
"8881004443","8881004443","5/10/2021 6:24:59 PM","37.9225769668817","-122.512934333334","156 (SE)","74","Redwood Hwy Corte Madera CA","Position","0"
"8881004443","8881004443","5/10/2021 6:25:19 PM","37.9167112000015","-122.511365650098","185 (S)","76","US-101 Corte Madera CA","Position","10"
"8881004443","8881004443","5/10/2021 6:25:30 PM","37.9135229001443","-122.51233766675","193 (S)","72","US-101 Corte Madera CA","Position","52"
"8881004443","8881004443","5/10/2021 6:25:40 PM","37.9107013165951","-122.513320349902","197 (S)","73","US-101 Corte Madera CA","Position","102"
"8881004443","8881004443","5/10/2021 6:25:50 PM","37.9078373332818","-122.514519966642","199 (S)","75","US-101 Corte Madera CA","Position","102"
"8881004443","8881004443","5/10/2021 6:26:00 PM","37.9049513166149","-122.515587150057","189 (S)","71","US-101 Mill Valley CA","Position","72"
